url,name,5,4,3,2,1,total
https://www.amazon.com/Nautica-Fashion-Sneaker-Running-Youth-Black/dp/B0814NLC58/ref=sr_1_132?keywords=sneakers&qid=1638029239&sr=8-132#customerReviews,Nautica Kids Youth Athletic Fashion Sneaker Running Shoe -Slip On- |Boy - Girl|Little Kid/Big Kid,79%,12%,4%,2%,2%,2369
https://www.amazon.com/Cole-Haan-Grandpro-Laser-Sneaker/dp/B07VLBJBG2/ref=sr_1_133?keywords=sneakers&qid=1638029239&sr=8-133#customerReviews,Cole Haan Men's Grandpro Rally,81%,10%,2%,3%,3%,150
https://www.amazon.com/ASICS-Womens-Gel-Venture-Carrier-Silver/dp/B07JWFN6WW/ref=sr_1_134?keywords=sneakers&qid=1638029239&sr=8-134#customerReviews,ASICS Women's Gel-Venture 7 Running Shoes,74%,15%,6%,2%,3%,35010
https://www.amazon.com/Nike-Monarch-Trainer-Black-White-Racer-Regular/dp/B07RFNMZW2/ref=sr_1_135?keywords=sneakers&qid=1638029239&sr=8-135#customerReviews,Nike Men's Air Monarch IV Cross Trainer,73%,14%,6%,3%,5%,23169
https://www.amazon.com/New-Balance-990v5-Sneaker-Castlerock/dp/B0797GJW7X/ref=sr_1_136?keywords=sneakers&qid=1638029239&sr=8-136#customerReviews,New Balance Men's Made in Us 990 V5 Sneaker,84%,8%,4%,2%,3%,5018
https://www.amazon.com/Merrell-Mens-Alpine-Sneaker-Ebony/dp/B07KMB98DZ/ref=sr_1_137?keywords=sneakers&qid=1638029239&sr=8-137#customerReviews,Merrell Men's Alpine Sneaker,75%,13%,6%,2%,3%,416
https://www.amazon.com/NIKE-Revolution-Sneaker-White-Pink-Foam-Black/dp/B00LH95FFI/ref=sr_1_138?keywords=sneakers&qid=1638029239&sr=8-138#customerReviews,Nike Unisex-Child Revolution 4 (Gs) Running Shoe,81%,11%,4%,2%,3%,2083
https://www.amazon.com/Steve-Madden-Womens-Wedgie-Sneaker/dp/B071J2S2KD/ref=sr_1_139?keywords=sneakers&qid=1638029239&sr=8-139#customerReviews,Steve Madden Women's Wedgie Sneaker,72%,11%,7%,4%,5%,2827
https://www.amazon.com/Vans-Womens-Low-Top-Sneakers-Canvas/dp/B07BN56WFL/ref=sr_1_140?keywords=sneakers&qid=1638029239&sr=8-140#customerReviews,Vans Women's Low-Top Sneakers,75%,8%,4%,2%,10%,14142
https://www.amazon.com/Lacoste-STORDA-Sneaker-White-Green/dp/B08325YCL4/ref=sr_1_141?keywords=sneakers&qid=1638029239&sr=8-141#customerReviews,Lacoste Men's Storda Sneaker,83%,9%,4%,1%,3%,1076
https://www.amazon.com/GUESS-Womens-Loven-Sneaker-Black/dp/B08DXH2Q5C/ref=sr_1_142?keywords=sneakers&qid=1638029239&sr=8-142#customerReviews,GUESS Women's Loven Sneaker,80%,11%,5%,1%,3%,896
https://www.amazon.com/Skechers-Womens-Gibson-Hardwood-Slip-Resistant-Sneaker/dp/B004C438RC/ref=sr_1_143?keywords=sneakers&qid=1638029239&sr=8-143#customerReviews,Skechers for Work Women's Gibson-Hardwood Slip Resistant Sneaker,55%,14%,12%,6%,13%,3352
https://www.amazon.com/Sorel-Womens-Kinetic-Impact-Sneaker/dp/B08PKHD4B8/ref=sr_1_144?keywords=sneakers&qid=1638029239&sr=8-144#customerReviews,Sorel Women's Kinetic Impact Strap Sneaker — Lightweight Mesh & Leather Sneakers,75%,7%,6%,4%,8%,430
https://www.amazon.com/Sorel-Kinetic-Lite-Lace-White/dp/B07TS4329Z/ref=sr_1_146?keywords=sneakers&qid=1638029239&sr=8-146#customerReviews,Sorel Kinetic Lite Lace Sneaker - Women's,70%,12%,10%,5%,4%,309
https://www.amazon.com/Under-Armour-Unisex-School-Basketball/dp/B07HK2QZD4/ref=sr_1_147?keywords=sneakers&qid=1638029239&sr=8-147#customerReviews,Under Armour Unisex-Youth Pre School Jet 2019 Basketball Shoe Royal (402)/Black 2,84%,12%,2%,0%,2%,94
https://www.amazon.com/Kenneth-Cole-REACTION-Sprinter-Sneaker/dp/B079B1GJT1/ref=sr_1_148?keywords=sneakers&qid=1638029239&sr=8-148#customerReviews,Kenneth Cole REACTION Men's Sprinter Sneaker,72%,16%,6%,3%,3%,1862
https://www.amazon.com/Merrell-Mens-Moab-Sneaker-Castle/dp/B078NGT6ST/ref=sr_1_149?keywords=sneakers&qid=1638029239&sr=8-149#customerReviews,Merrell Men's Moab 2 Vent Mid Hiking Boot,81%,12%,3%,1%,2%,6031
https://www.amazon.com/Skechers-Equalizer-Oxford-Charcoal-Black/dp/B079RJGKHH/ref=sr_1_150?keywords=sneakers&qid=1638029239&sr=8-150#customerReviews,Skechers Men's Equalizer 3.0 Oxford,76%,15%,5%,2%,3%,3543
https://www.amazon.com/adidas-Daily-Skate-Black-White/dp/B082W5B684/ref=sr_1_151?keywords=sneakers&qid=1638029239&sr=8-151#customerReviews,adidas Unisex-Child Daily 3.0 Skate Shoe,86%,8%,3%,1%,2%,915
https://www.amazon.com/Reebok-Womens-Classic-Legacy-Sneaker/dp/B084DD175T/ref=sr_1_152?keywords=sneakers&qid=1638029239&sr=8-152#customerReviews,Reebok Women's Classic Legacy Sneaker,73%,14%,5%,3%,5%,2376
https://www.amazon.com/Merrell-Vapor-Leather-Sneaker-pomegranate/dp/B078NDTVQC/ref=sr_1_153?keywords=sneakers&qid=1638029239&sr=8-153#customerReviews,Merrell Women's Vapor Glove 3 Luna Leather Sneaker,77%,9%,5%,2%,7%,606
https://www.amazon.com/Skechers-Evolution-Ultra-Impeccable-Sneaker-Khaki/dp/B07FMSWN25/ref=sr_1_154?keywords=sneakers&qid=1638029239&sr=8-154#customerReviews,Skechers Men's Go Walk Evolution Ultra-Impeccable Sneaker,79%,13%,4%,1%,2%,17875
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A07971903DEB475M22X2U&url=%2FSTQ-Running-Lightweight-Athletic-Sneakers%2Fdp%2FB07V4PYMYQ%2Fref%3Dsr_1_155_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-155-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_btf#customerReviews,STQ Slip On Breathe Mesh Walking Shoes Women Fashion Sneakers Comfort Wedge Platform Loafers,61%,15%,10%,5%,9%,47684
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A05879371FG0F5HAA138D&url=%2FCasbeam-Breathable-Lightweight-Fashion-Sneakers%2Fdp%2FB07QYQCJSC%2Fref%3Dsr_1_156_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029239%26sr%3D8-156-spons%26psc%3D1&qualifier=1638029239&id=470494260976270&widgetName=sp_btf#customerReviews,Casbeam Boys and Girls Breathable Lightweight Fashion Casual Sports Walking Shoes Running Sneakers,76%,13%,5%,2%,5%,1805
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A038779019EISK7DHF7K5&url=%2FRunning-Sneakers-Resistance-Comfortable-Athletic%2Fdp%2FB09577JDJJ%2Fref%3Dsr_1_145_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-145-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_atf_next#customerReviews,VOCNTVY Womens Running Shoes Air Cushion Slip Resistance Arch Support Tennis Sneakers,53%,23%,11%,5%,9%,101
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A0466101119PS3KWKRNZA&url=%2FKapsen-Fashion-Sneakers-Running-Athletic%2Fdp%2FB08HK8SN4J%2Fref%3Dsr_1_146_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-146-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_atf_next#customerReviews,Kapsen Women's Fashion Sneakers Running Shoes Non Slip Tennis Shoes Athletic Walking Blade Gym Sports Shoes,71%,13%,6%,3%,7%,1988
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A09791163LFZG9S92UHO5&url=%2FZGR-Anti-Slip-Vulcanized-Comfortable-Teenager%2Fdp%2FB073TWD14C%2Fref%3Dsr_1_147_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-147-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_atf_next#customerReviews,ZGR Women’s Canvas Low Top Sneaker Lace-up Classic Casual Shoes Black and White,72%,14%,7%,3%,5%,21370
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A03143573MZ69E2QCGXBX&url=%2FJENN-ARDOR-Classic-Lightweight-Sneakers%2Fdp%2FB08F2J86PV%2Fref%3Dsr_1_148_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-148-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_atf_next#customerReviews,JENN ARDOR Women's Canvas Shoes Low Top Classic Slip-On Lightweight Comfort Fashion Sneakers for Walking,62%,15%,11%,5%,7%,753
https://www.amazon.com/Merrell-Vapor-Leather-Sneaker-pomegranate/dp/B078NDTVQC/ref=sr_1_149?keywords=sneakers&qid=1638029499&sr=8-149#customerReviews,Merrell Women's Vapor Glove 3 Luna Leather Sneaker,77%,9%,5%,2%,7%,606
https://www.amazon.com/Skechers-Evolution-Ultra-Impeccable-Sneaker-Khaki/dp/B07FMSWN25/ref=sr_1_150?keywords=sneakers&qid=1638029499&sr=8-150#customerReviews,Skechers Men's Go Walk Evolution Ultra-Impeccable Sneaker,79%,13%,4%,1%,2%,17875
https://www.amazon.com/Skechers-Sport-Womens-Premium-Sneaker/dp/B000E6OLUK/ref=sr_1_151?keywords=sneakers&qid=1638029499&sr=8-151#customerReviews,Skechers Sport Women's Premium Sneaker,77%,12%,5%,2%,4%,10336
https://www.amazon.com/Reebok-Sneaker-White-Clover-Green/dp/B07VJ6VRJ2/ref=sr_1_152?keywords=sneakers&qid=1638029499&sr=8-152#customerReviews,Reebok Men's Club MEMT Sneaker,78%,13%,4%,2%,3%,1370
https://www.amazon.com/Roxy-Womens-Minnow-Sneaker-Black/dp/B081V1MY3Y/ref=sr_1_153?keywords=sneakers&qid=1638029499&sr=8-153#customerReviews,Roxy Women's Minnow Slip on Sneaker Shoe,74%,13%,7%,3%,4%,2873
https://www.amazon.com/Roxy-Womens-Rory-Sneaker-Olive/dp/B075ZZLGX5/ref=sr_1_154?keywords=sneakers&qid=1638029499&sr=8-154#customerReviews,Roxy Women's Rory Slip On Sneaker,79%,11%,5%,2%,3%,4728
https://www.amazon.com/Tommy-Hilfiger-Ramus-Sneaker-Medium/dp/B07HFT43PY/ref=sr_1_155?keywords=sneakers&qid=1638029499&sr=8-155#customerReviews,Tommy Hilfiger Men's Ramus Sneaker,75%,11%,6%,3%,5%,1438
https://www.amazon.com/Cole-Haan-Nantucket-Sneaker-White/dp/B08DFRT7Z5/ref=sr_1_156?keywords=sneakers&qid=1638029499&sr=8-156#customerReviews,Cole Haan Men's Nantucket 2.0 Lace Up Sneaker,71%,12%,4%,3%,10%,123
https://www.amazon.com/Reebok-Womens-Classic-Leather-Sneaker/dp/B000AP0U5A/ref=sr_1_157?keywords=sneakers&qid=1638029499&sr=8-157#customerReviews,Reebok Women's Classic Leather Sneaker White 7,65%,9%,14%,6%,7%,49
https://www.amazon.com/Saucony-Originals-Womens-Bullet-Running/dp/B071WKLMH4/ref=sr_1_158?keywords=sneakers&qid=1638029499&sr=8-158#customerReviews,Saucony Women's Bullet Sneaker,75%,12%,6%,3%,4%,3377
https://www.amazon.com/adidas-womens-Ultraboost-Running-Shoes/dp/B0894CBS55/ref=sr_1_159?keywords=sneakers&qid=1638029499&sr=8-159#customerReviews,adidas Women's Ultraboost 21 Running Shoe,79%,9%,5%,2%,4%,1333
https://www.amazon.com/adidas-womens-Hoops-Sneaker-White/dp/B087LYV832/ref=sr_1_160?keywords=sneakers&qid=1638029499&sr=8-160#customerReviews,adidas Women's Hoops 2.0 Sneaker,75%,12%,6%,3%,5%,1513
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A088319320XYMPUA8CXL8&url=%2FAPRILSPRING-Running-Non-Slip-Fashion-Sneakers%2Fdp%2FB08PC38MZP%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-161-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_mtf#customerReviews,APRILSPRING Women Walking Running Shoes Fashion Sports Non-Slip Shoes,67%,14%,8%,4%,8%,6920
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02360646MCJT31MOYVF&url=%2FWalking-Running-Lightweight-Sneakers-Zapatos%2Fdp%2FB094FNXM9X%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-162-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_mtf#customerReviews,Socviis Womens Ladies Tennis Shoes Walking Running Casual Lightweight Sneakers Girls Clothes Platform Trainers,61%,16%,11%,4%,7%,290
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A09767041U7NB9U4GHEOS&url=%2FFeethit-Walking-Lightweight-Fashion-Sneakers%2Fdp%2FB0983F7VKT%2Fref%3Dsr_1_163_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-163-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_mtf#customerReviews,Feethit Women's Walking Shoes Lightweight Casual Slip On Fashion Sneakers,64%,16%,9%,6%,4%,141
https://www.amazon.com/Reebok-Classic-Renaissance-Fashion-Sneaker/dp/B00RC98MDY/ref=sr_1_164?keywords=sneakers&qid=1638029499&sr=8-164#customerReviews,Reebok Men's Classic Renaissance Fashion Sneaker,68%,15%,7%,3%,7%,4246
https://www.amazon.com/Skechers-Womens-3-0-First-Insight-Sneaker/dp/B07H5YW56J/ref=sr_1_165?keywords=sneakers&qid=1638029499&sr=8-165#customerReviews,Skechers Women's Flex Appeal 3.0-First Insight Sneaker,79%,11%,5%,2%,2%,5788
https://www.amazon.com/Amazon-Essentials-Rafael-Sneaker-Black/dp/B07X3XY8PF/ref=sr_1_166?keywords=sneakers&qid=1638029499&sr=8-166#customerReviews,Amazon Essentials Kids' Knit Athletic Sneaker,69%,17%,7%,2%,4%,398
https://www.amazon.com/adidas-Fluidflow-Trail-Running-Black/dp/B08JMDY55V/ref=sr_1_167?keywords=sneakers&qid=1638029499&sr=8-167#customerReviews,adidas Men's Fluidflow 2.0 Running Shoe,72%,15%,6%,2%,4%,471
https://www.amazon.com/Merrell-mens-Alpine-Sneaker-Burlwood/dp/B08BG3GV7V/ref=sr_1_168?keywords=sneakers&qid=1638029499&sr=8-168#customerReviews,Merrell Women's Alpine Sneaker,76%,10%,6%,2%,6%,642
https://www.amazon.com/Skechers-Womens-Cushioning-Sneaker-Purple/dp/B07SPJ6TX9/ref=sr_1_169?keywords=sneakers&qid=1638029499&sr=8-169#customerReviews,Skechers Women's Max Cushioning Elite Sneaker,79%,11%,4%,2%,3%,3679
https://www.amazon.com/Columbia-Womens-Vitesse-Outdry-Black/dp/B083K7R1RC/ref=sr_1_170?keywords=sneakers&qid=1638029499&sr=8-170#customerReviews,Columbia Women's Vitesse Mid Outdry Hiking Shoe,79%,12%,4%,4%,1%,139
https://www.amazon.com/Skechers-AFTER-BURN-M-FIT-FI-Strike-Memory-Sneaker/dp/B00R2DZGYI/ref=sr_1_171?keywords=sneakers&qid=1638029499&sr=8-171#customerReviews,Skechers Men's Afterburn M. Fit Strike on,71%,16%,7%,2%,4%,7026
https://www.amazon.com/Converse-Low-TOP-Black/dp/B07KM32D7Z/ref=sr_1_172?keywords=sneakers&qid=1638029499&sr=8-172#customerReviews,Converse Unisex Chuck Taylor All Star Ox Low Top Classic Sneakers,79%,10%,3%,3%,5%,131
https://www.amazon.com/SPERRY-Mens-Striper-Core-Sneaker/dp/B07VCSSZ8Q/ref=sr_1_173?keywords=sneakers&qid=1638029499&sr=8-173#customerReviews,Sperry Men's Striper II CVO Washable Sneaker,78%,13%,5%,1%,2%,2717
https://www.amazon.com/Tommy-Hilfiger-Womens-Sneaker-Medium/dp/B074CHPLBG/ref=sr_1_174?keywords=sneakers&qid=1638029499&sr=8-174#customerReviews,Tommy Hilfiger Women's Lune Sneaker,81%,10%,3%,2%,4%,417
https://www.amazon.com/Superga-Womens-Platform-Sneaker-White/dp/B008PGKLMI/ref=sr_1_175?keywords=sneakers&qid=1638029499&sr=8-175#customerReviews,Superga Women's 2790 Platform Fashion Sneaker,66%,13%,8%,5%,7%,4049
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A02249282T54SUHLS9G5P&url=%2FSTQ-Running-Memory-Athletic-Tennis%2Fdp%2FB095JZVV56%2Fref%3Dsr_1_176_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-176-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_mtf#customerReviews,STQ Womens Walking Shoes Slip On Mesh Sneakers Lightweight Comfortable Arch Support,56%,19%,10%,5%,11%,445
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A04062531FZ5G6AL6H2S4&url=%2FWalking-Sneakers-Cushion-Comfortable-Platform%2Fdp%2FB08CY1MMZC%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029499%26sr%3D8-177-spons%26psc%3D1&qualifier=1638029499&id=3589403657099798&widgetName=sp_mtf#customerReviews,Women's Walking Shoes Sock Sneakers Slip on Mesh Air Cushion Comfortable Wedge Easy Shoes Platform Loafers,60%,15%,10%,5%,10%,9047
https://www.amazon.com/Steve-Madden-JREGGIE-Sneaker-Pewter/dp/B083R2LG53/ref=sr_1_179?keywords=sneakers&qid=1638029499&sr=8-179#customerReviews,Steve Madden Unisex-Child Jreggie Sneaker,74%,12%,3%,3%,8%,306
https://www.amazon.com/Sperry-Womens-Crest-Sneaker-Black/dp/B081PHG6HN/ref=sr_1_180?keywords=sneakers&qid=1638029499&sr=8-180#customerReviews,Sperry Women's Crest High Top Sneaker,44%,27%,8%,13%,8%,19
https://www.amazon.com/adidas-Mens-Post-Basketball-White/dp/B08JN24G3P/ref=sr_1_181?keywords=sneakers&qid=1638029499&sr=8-181#customerReviews,adidas Men's Post Up Basketball Shoe,71%,15%,8%,0%,6%,95
https://www.amazon.com/Steve-Madden-Womens-Savage-Sneaker/dp/B08P2B5GJN/ref=sr_1_182?keywords=sneakers&qid=1638029499&sr=8-182#customerReviews,Steve Madden Women's Savage Sneaker,74%,11%,10%,0%,5%,76
https://www.amazon.com/Nike-Jordan-Sneaker-Tropical-Twist-Black/dp/B095ZXSTH4/ref=sr_1_183?keywords=sneakers&qid=1638029499&sr=8-183#customerReviews,Nike Mens Air Jordan 1 Mid Sneaker Adult White/Tropical Twist-Black 10.5 M US,89%,11%,0%,0%,0%,13
https://www.amazon.com/Love-Moschino-Womens-Sneakers-Collection/dp/B08H8S2D2L/ref=sr_1_184?keywords=sneakers&qid=1638029499&sr=8-184#customerReviews,Love Moschino Women's Sneaker,22%,54%,0%,0%,23%,5
https://www.amazon.com/Cole-Haan-GrandPro-Leather-Fashion/dp/B01A8HOB8G/ref=sr_1_185?keywords=sneakers&qid=1638029499&sr=8-185#customerReviews,Cole Haan Women's GrandPro Tennis Leather Lace OX Fashion Sneaker,80%,11%,3%,2%,3%,374
https://www.amazon.com/ECCO-Sneaker-Cocoa-Coffee-11-11-5/dp/B08KYTJDG4/ref=sr_1_186?keywords=sneakers&qid=1638029499&sr=8-186#customerReviews,ECCO Men's Soft 7 Slip on 2.0 Sneaker,59%,20%,0%,20%,0%,6
https://www.amazon.com/TOMS-Morning-Heritage-Cupsole-10013492/dp/B07FW3P2TZ/ref=sr_1_187?keywords=sneakers&qid=1638029499&sr=8-187#customerReviews,TOMS Women's Alpargata Cupsole Slip On Sneaker,80%,10%,4%,2%,4%,31789
https://www.amazon.com/HARLEY-DAVIDSON-FOOTWEAR-Wrenford-Sneaker-Black/dp/B07H7MLR8R/ref=sr_1_188?keywords=sneakers&qid=1638029499&sr=8-188#customerReviews,HARLEY-DAVIDSON FOOTWEAR Men's Wrenford Sneaker,71%,13%,7%,3%,5%,2200
https://www.amazon.com/Reebok-womens-Dynamica-Sneaker-Digital/dp/B088KW4G3W/ref=sr_1_189?keywords=sneakers&qid=1638029499&sr=8-189#customerReviews,Reebok Women's Zig Dynamica Sneaker,73%,11%,7%,3%,7%,364
https://www.amazon.com/Timberland-Groveton-Fashion-Sneaker-Nubuck/dp/B00I0QC7T8/ref=sr_1_190?keywords=sneakers&qid=1638029499&sr=8-190#customerReviews,Timberland Men's Groveton LTT Chukka Leather & Fabric Sneaker,73%,14%,7%,2%,4%,2763
https://www.amazon.com/Cole-Haan-Original-Grand-Sneaker/dp/B0798CDF3H/ref=sr_1_191?keywords=sneakers&qid=1638029499&sr=8-191#customerReviews,Cole Haan Men's Original Grand Knit Wingtip II Sneaker,83%,10%,4%,1%,2%,2154
https://www.amazon.com/Superga-Unisex-White-Classic-Sneaker/dp/B005GHQ94I/ref=sr_1_192?keywords=sneakers&qid=1638029499&sr=8-192#customerReviews,Superga Unisex 2750 Cotu Classic Sneaker,71%,12%,8%,4%,6%,3310
https://www.amazon.com/Brooks-Womens-Launch-Running-Shoe/dp/B0828BHD76/ref=sr_1_193?keywords=sneakers&qid=1638029499&sr=8-193#customerReviews,Brooks Women's Launch 7,76%,12%,5%,2%,4%,4953
https://www.amazon.com/Reebok-Womens-Classic-Leather-Sneaker/dp/B07ZHXF99Q/ref=sr_1_194?keywords=sneakers&qid=1638029499&sr=8-194#customerReviews,Reebok Women's Classic Leather Sneaker,77%,11%,4%,3%,5%,990
https://www.amazon.com/Taos-Footwear-Womens-Burst-Sneaker/dp/B07MJ83BT1/ref=sr_1_195?keywords=sneakers&qid=1638029499&sr=8-195#customerReviews,Taos Footwear Women's Star Burst Sneaker,74%,12%,7%,4%,4%,364
https://www.amazon.com/Skechers-Womens-Ghenter-Bronaugh-Service/dp/B01NBPXNUG/ref=sr_1_196?keywords=sneakers&qid=1638029499&sr=8-196#customerReviews,Skechers Women's Ghenter Bronaugh Food Service Shoe,73%,13%,7%,3%,5%,17404
https://www.amazon.com/PUMA-Super-Levitate-Sneaker-Black/dp/B0753YVCVJ/ref=sr_1_197?keywords=sneakers&qid=1638029499&sr=8-197#customerReviews,PUMA Unisex-Adult Super Levitate Sneaker,71%,16%,6%,2%,4%,4045
https://www.amazon.com/adidas-Advantage-Sneaker-White-Green/dp/B0876VV3XX/ref=sr_1_198?keywords=sneakers&qid=1638029499&sr=8-198#customerReviews,adidas Men's Advantage Eco Sneaker,82%,10%,4%,2%,2%,323
https://www.amazon.com/PUMA-Multiflex-Sneaker-Unisex-Little/dp/B08Q8T1R7X/ref=sr_1_199?keywords=sneakers&qid=1638029499&sr=8-199#customerReviews,PUMA Unisex-Child Multiflex Hook and Loop Sneaker,81%,11%,5%,0%,2%,62
https://www.amazon.com/KUBUA-Sneakers-Lightweight-Breathable-Athletic/dp/B08KPW5DZQ/ref=sr_1_200?keywords=sneakers&qid=1638029499&sr=8-200#customerReviews,KUBUA Kids Sneakers for Boys Girls Running Tennis Shoes Lightweight Breathable Sport Athletic,73%,14%,6%,3%,4%,2592
https://www.amazon.com/Betsey-Johnson-Sb-sidny-Sneaker-Rhinestone/dp/B08GFLMTZZ/ref=sr_1_201?keywords=sneakers&qid=1638029499&sr=8-201#customerReviews,Womens Sb-sidny,72%,8%,7%,10%,3%,84
https://www.amazon.com/adidas-Grand-Court-Racquetball-Black/dp/B08JMF2648/ref=sr_1_202?keywords=sneakers&qid=1638029499&sr=8-202#customerReviews,adidas Men's Grand Court LTS Racquetball Shoe,78%,13%,4%,2%,3%,88
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03340961VR08EEEPM4ZA&url=%2FSneaker-Genuine-Leather-Casual-Dress%2Fdp%2FB08PV9HMRK%2Fref%3Dsr_1_193_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029769%26sr%3D8-193-spons%26psc%3D1&qualifier=1638029769&id=5213647831821656&widgetName=sp_atf_next#customerReviews,Sneaker Shoe Genuine Leather Casual High Top Dress Boots,74%,18%,9%,0%,0%,46
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0581019101GAP3A6HIXA&url=%2FArkbird-Leather-Loafers-Casual-Sneaker%2Fdp%2FB08VHVVY9B%2Fref%3Dsr_1_194_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029769%26sr%3D8-194-spons%26psc%3D1&qualifier=1638029769&id=5213647831821656&widgetName=sp_atf_next#customerReviews,Arkbird Leather Loafers Casual Slip-On Sneaker Shoes for Men,60%,15%,12%,8%,5%,46
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0665360F0HVROCELOZB&url=%2FWalking-Breathable-Athletic-Fashion-Sneakers%2Fdp%2FB07QRRVD3Y%2Fref%3Dsr_1_195_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029769%26sr%3D8-195-spons%26psc%3D1&qualifier=1638029769&id=5213647831821656&widgetName=sp_atf_next#customerReviews,STQ Slip On Breathe Mesh Walking Shoes Women Fashion Sneakers Comfort Wedge Platform Loafers,61%,15%,10%,5%,9%,47684
https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A03814183GT8LOM8FKUOC&url=%2FSoda-Style-Fetch-Fashion-Numeric_8_Point_5%2Fdp%2FB08KBT6MY8%2Fref%3Dsr_1_196_sspa%3Fkeywords%3Dsneakers%26qid%3D1638029769%26sr%3D8-196-spons%26psc%3D1%26smid%3DA21DNCQSSU36ES&qualifier=1638029769&id=5213647831821656&widgetName=sp_atf_next#customerReviews,Soda Style Fetch – Slip on High Top Sock Gore Fashion Sneaker,47%,26%,0%,13%,13%,9
https://www.amazon.com/adidas-Nizza-Shoes-Mens-Black/dp/B07TD6B8KY/ref=sr_1_197?keywords=sneakers&qid=1638029769&sr=8-197#customerReviews,adidas Nizza RF Shoes Men's,68%,16%,5%,6%,5%,399
https://www.amazon.com/ECCO-Byway-Gore-TEX-Black-11-11-5/dp/B07L556DVJ/ref=sr_1_198?keywords=sneakers&qid=1638029769&sr=8-198#customerReviews,ECCO Men's Byway Tred Gore-tex Sneaker,74%,15%,4%,4%,4%,203
https://www.amazon.com/Columbia-Redmond-Hiking-Pebble-Regular/dp/B07JWX1FNB/ref=sr_1_199?keywords=sneakers&qid=1638029769&sr=8-199#customerReviews,Columbia Men’s Redmond V2 Waterproof Hiking Boot,67%,16%,6%,4%,8%,2940
